,publication,url,article_title,date,author,is_student
155,pepperdine/seavercollegejournalismprogram,https://pepperdine-graphic.com/it-is-possible-climate-activism-helps-youth-cope-with-climate-anxiety/?utm_source=rss&utm_medium=rss&utm_campaign=it-is-possible-climate-activism-helps-youth-cope-with-climate-anxiety,It is possible: Climate activism helps youth cope with climate anxiety,2024-04-25,null,null
156,pepperdine/seavercollegejournalismprogram,https://pepperdine-graphic.com/mental-health-professionals-invite-conversations-and-questions-about-climate-anxiety/?utm_source=rss&utm_medium=rss&utm_campaign=mental-health-professionals-invite-conversations-and-questions-about-climate-anxiety,Mental health professionals invite conversations and questions about climate anxiety,2024-04-25,null,null
157,pepperdine/seavercollegejournalismprogram,https://pepperdine-graphic.com/planted-trees-religion-grows-solutions-to-youth-climate-anxiety/?utm_source=rss&utm_medium=rss&utm_campaign=planted-trees-religion-grows-solutions-to-youth-climate-anxiety,Planted Trees: Religion Grows Solutions to Youth Climate Anxiety,2024-04-25,null,null
158,pepperdine/seavercollegejournalismprogram,https://pepperdine-graphic.com/there-will-be-a-new-standard-pepperdine-welcomes-next-womens-basketball-head-coach/?utm_source=rss&utm_medium=rss&utm_campaign=there-will-be-a-new-standard-pepperdine-welcomes-next-womens-basketball-head-coach,‘There will be a New Standard’: Pepperdine Welcomes Next Women’s Basketball Head Coach,2024-04-25,null,null
159,pepperdine/seavercollegejournalismprogram,https://pepperdine-graphic.com/saddle-up-for-beyoncs-emotive-rodeo-in-cowboy-carter/?utm_source=rss&utm_medium=rss&utm_campaign=saddle-up-for-beyoncs-emotive-rodeo-in-cowboy-carter,Saddle Up for Beyoncé’s Emotive Rodeo in ‘COWBOY CARTER’,2024-04-25,null,null
160,eldon,https://eldonnews.org/print/2024/06/25/first-womens-wrestling-champ/,First women’s wrestling champ,2024-06-26,null,null
161,eldon,https://eldonnews.org/print/2024/06/25/opinions-on-opinons/,OPINIONS ON OPINONS,2024-06-26,null,null
162,eldon,https://eldonnews.org/print/2024/06/25/photos-i-made-for-other-people/,Photos I made for other people,2024-06-26,null,null
163,eldon,https://eldonnews.org/print/2024/06/20/5-movies-to-watch-for-the-rest-of-2024/,5 Movies to watch for the rest of 2024,2024-06-21,null,null
164,eldon,https://eldonnews.org/print/2024/06/05/2024-cccaa-socal-champions/,2024 CCCAA SoCal Champions,2024-06-06,null,null
165,eldon,https://eldonnews.org/style/2024/06/05/santana-fridaynightmunchies-community-nightmarket/,IN PHOTOS: Friday Night Munchies,2024-06-05,null,null
166,eldon,https://eldonnews.org/top-stories/2024/06/05/santana-fridaynightmunchies-foodmarket-filipinofood-birria-soulfood-community/,Friday Night Munchies is Santa Ana’s community-grown food market,2024-06-05,null,null
167,eldon,https://eldonnews.org/news/2024/05/30/jodi-coffman-obituary/,Jodi Coffman Obituary,2024-05-30,null,null
168,eldon,https://eldonnews.org/top-stories/2024/05/29/slushcult-is-a-community-built-on-nostalgia/,SlushCult is a community built on nostalgia,2024-05-30,null,null
169,eldon,https://eldonnews.org/style/2024/05/29/five-of-my-most-anticipated-movies-for-the-rest-of-2024/,Five of my most anticipated movies for the rest of 2024,2024-05-29,null,null
170,oaklandnorth,https://oaklandnorth.net/2024/07/24/oakland-radius-recycling-alameda-county-grand-jury-charges/,Alameda County grand jury probe leads to rare charges against an Oakland recycling business and its managers,2024-07-25,null,null
171,oaklandnorth,https://oaklandnorth.net/2024/07/24/oaklans-west-oakland-matters-arts-event/,Artists celebrate culture and community at “West Oakland Matters” event Saturday,2024-07-24,null,null
172,oaklandnorth,https://oaklandnorth.net/2024/07/12/oakland-newsom-sends-more-chp-officer-alameda-county/,"‘Disappointed’ with DA’s office, governor sends more CHP officers to Oakland",2024-07-13,null,null
173,oaklandnorth,https://oaklandnorth.net/2024/07/10/oakland-voters-asked-to-add-more-muscle-to-the-city-ethics-commission/,Oakland voters being asked to add muscle to the city’s Ethics Commission,2024-07-10,null,null
174,oaklandnorth,https://oaklandnorth.net/2024/07/08/oakland-century-old-league-of-women-voters-recruiting/,"‘We think people should be educated voters’: On 100th anniversary, Oakland League of Women Voters recruits new members to mission",2024-07-08,null,null
175,oaklandnorth,https://oaklandnorth.net/2024/06/25/oakland-arrests-mass-shooting-lake-merritt-16-victims/,Arrests made in chaotic night of violence that left 16 people wounded,2024-06-26,null,null
176,oaklandnorth,https://oaklandnorth.net/2024/06/24/oakland-mayor-thao-fbi-raid-this-wouldnt-have-gone-down-the-way-it-did-if-i-was-rich/,Mayor Thao speaks out on FBI raid: ‘This wouldn’t have gone down the way it did if I was rich.’,2024-06-25,null,null
177,oaklandnorth,https://oaklandnorth.net/2024/06/20/oakldn-fbi-raids-mayor-sheng-thaos-home/,FBI raids Oakland Mayor Sheng Thao’s home,2024-06-20,null,null
178,oaklandnorth,https://oaklandnorth.net/2024/06/07/ballot-measure-would-increase-taxes-to-raise-millions-for-affordable-housing-in-oakland/,Ballot measure would increase taxes to raise millions for affordable housing in Oakland,2024-06-07,null,null
179,oaklandnorth,https://oaklandnorth.net/2024/05/24/oakland-gunshots-mar-skyline-high-school-graduation/,"Three wounded, one arrested as gunshots mar Skyline High School graduation",2024-05-24,null,null
180,richmondconfidential,https://richmondconfidential.org/2024/07/27/richmond-parchester-mural-project/,Parchester mural project: It takes a village to color a community,2024-07-28,null,null
181,richmondconfidential,https://richmondconfidential.org/2024/07/19/richmond-wccusd-williams-lawsuit-over-teacher-vacancies/,"WCCUSD sued over teacher vacancies, building conditions",2024-07-20,null,null
182,richmondconfidential,https://richmondconfidential.org/2024/07/12/richmond-point-molate-sale-east-bay-regional-park-district/,"After much contention, Point Molate will become a park, under new agreement with city, tribe and state",2024-07-12,null,null
183,richmondconfidential,https://richmondconfidential.org/2024/07/06/richmond-art-center-view-from-here-art-exhibit-offers-prisoners-perspective/,‘The View From Here’ art exhibit offers prisoners’ perspective of the world,2024-07-06,null,null
184,richmondconfidential,https://richmondconfidential.org/2024/07/03/richmond-wccusd-lcap-budget-deadline/,"After ‘unprecedented’ decision, WCCUSD racing to pass LCAP and budget",2024-07-03,null,null
185,richmondconfidential,https://richmondconfidential.org/2024/06/28/wccusd-poised-to-miss-budget-deadline-amid-lcap-controversy/,WCCUSD poised to miss budget deadline amid LCAP controversy,2024-06-29,null,null
186,richmondconfidential,https://richmondconfidential.org/2024/06/25/richmond-reporter-in-residence-berkeley-pulse-program/,Interested in journalism? Consider joining us,2024-06-25,null,null
187,richmondconfidential,https://richmondconfidential.org/2024/06/21/richmond-bart-service-interruptions-red-orange-lines/,BART riders take note: Richmond line interruptions start this weekend,2024-06-22,null,null
188,richmondconfidential,https://richmondconfidential.org/2024/06/20/richmond-double-dutch-and-black-culture-juneteenth-party/,Double-Dutch and Black culture: the pairing takes center stage at Richmond Juneteenth party,2024-06-20,null,null
189,richmondconfidential,https://richmondconfidential.org/2024/06/11/richmond-youth-works-summer-jobs/,Calling Richmond youth in need of  jobs: The city may have what you’re looking for,2024-06-11,null,null
190,crosstown,https://xtown.la/2024/07/24/housing-supply-los-angeles/,Building slowdown could further tighten housing market,2024-07-24,null,null
191,crosstown,https://xtown.la/2024/07/22/covid-19-makes-a-summer-comeback-in-los-angeles/,COVID makes a summer comeback in Los Angeles,2024-07-22,null,null
192,crosstown,https://xtown.la/2024/07/16/how-murders-in-los-angeles-compare-with-the-rest-of-california/,How murders in Los Angeles compare with the rest of California,2024-07-16,null,null
193,crosstown,https://xtown.la/2024/07/11/burglaries-up-4-in-los-angeles-in-first-half-of-2024/,Burglaries up slightly in Los Angeles in first half of 2024,2024-07-11,null,null
194,crosstown,https://xtown.la/2024/07/08/street-cleaning-is-the-most-common-parking-ticket-in-los-angeles/,To live and park in L.A.: the street cleaning challenge,2024-07-08,null,null
195,crosstown,https://xtown.la/2024/07/01/as-july-4-approaches-illegal-fireworks-calls-skyrocket-in-los-angeles/,"As July 4 approaches, fireworks calls skyrocket",2024-07-01,null,null
196,crosstown,https://xtown.la/2024/06/28/los-angeless-homelessness-crisis-visualized/,Los Angeles’s homelessness crisis visualized,2024-06-28,null,null
197,crosstown,https://xtown.la/2024/06/26/number-of-parking-tickets-issued-in-los-angeles-climbs-slightly-this-year/,Number of parking tickets issued in Los Angeles climbs slightly this year,2024-06-26,null,null
198,crosstown,https://xtown.la/2024/06/25/more-street-racing-and-sideshows-in-los-angeles-but-few-effective-laws/,"More street racing in Los Angeles, but few effective laws",2024-06-25,null,null
199,crosstown,https://xtown.la/2024/06/18/robberies-fall-nationwide-but-are-up-18-percent-this-year-in-los-angeles/,Robberies up 18% this year in Los Angeles,2024-06-18,null,null
200,metmedia,https://www.mymetmedia.com/denvers-mustang-gateway-to-the-west/,Denver’s Mustang: Gateway to the West,2024-07-11,null,null
201,metmedia,https://www.mymetmedia.com/goodbye-from-a-longtime-editor/,Goodbye from a longtime editor,2024-06-26,null,null
202,metmedia,https://www.mymetmedia.com/dont-worry-youre-so-good-at-making-friends/,"Don’t Worry, You’re so Good at Making Friends – A poem by Katie Martinez",2024-06-20,null,null
203,metmedia,https://www.mymetmedia.com/photos-general-jim-mattis-visits-msu-denver/,Photos: General Jim Mattis visits MSU Denver,2024-06-07,null,null
204,metmedia,https://www.mymetmedia.com/three-weeks-of-confusion-and-discord-on-the-auraria-campus-and-a-conversation-with-one-of-americas-luminaries/,The General and the Specter,2024-05-28,null,null
205,metmedia,https://www.mymetmedia.com/slutwalk-the-call-to-end-rape-culture/,SLUTWALK: The call to end rape culture,2024-05-24,null,null
206,metmedia,https://www.mymetmedia.com/my-body-is-mine-a-digital-collage-by-aya-itani/,“My Body is Mine” – A digital collage by 	Aya Itani,2024-05-23,null,null
207,metmedia,https://www.mymetmedia.com/bc-ep17/,"Business Cents Episode 17: Saving, Retirement Savings, and Employee Benefit Decisions: Part II​",2024-05-22,null,null
208,metmedia,https://www.mymetmedia.com/formula-nation-ep-8-the-return-of-imola/,Formula Nation Ep 8: The Return of Imola,2024-05-13,null,null
209,metmedia,https://www.mymetmedia.com/tensions-continue-as-protesters-are-detained-at-the-aerospace-building-at-msu-denver/,Tensions continue as protesters are detained at the Aerospace building at MSU Denver,2024-05-10,null,null
210,metmedia,https://www.mymetmedia.com/no-plans-to-cancel-msu-denver-graduation/,No plans to cancel MSU Denver graduation,2024-05-08,null,null
211,metmedia,https://www.mymetmedia.com/formula-nation-ep7-papaya-boys-back-on-top/,Formula Nation Ep7: Papaya Boys Back On Top,2024-05-06,null,null
212,metmedia,https://www.mymetmedia.com/msu-denver-student-government-condemns-police-action/,MSU Denver student government condemns police action,2024-05-04,null,null
213,metmedia,https://www.mymetmedia.com/cecil-and-the-lost-children-a-short-story-by-katie-martinez/,Cecil and the Lost Children – A short story by Katie Martinez,2024-05-02,null,null
214,metmedia,https://www.mymetmedia.com/we-have-lost-more-than-we-know-visual-artist-kayli-cottonwood/,We have lost more than we know – Visual Artist Kayli Cottonwood,2024-05-02,null,null
215,metmedia,https://www.mymetmedia.com/formula-nation-ep-6-miami-race-week-preview/,Formula Nation Ep 6: Miami Race Week Preview,2024-05-02,null,null
216,metmedia,https://www.mymetmedia.com/in-another-world-we-are-not-hoarders-a-poem-by-bekah-powers/,"In another world, we are not hoarders – A poem by Bekah Powers",2024-05-02,null,null
217,metmedia,https://www.mymetmedia.com/met-radio-leader-bids-goodbye/,Met Radio leader bids goodbye,2024-05-02,null,null
218,metmedia,https://www.mymetmedia.com/tivoli-quad-still-occupied-after-multiple-arrests/,Protest encampment remains on Auraria Campus,2024-04-30,null,null
219,metmedia,https://www.mymetmedia.com/msu-denver-journalists-shine-at-mark-of-excellence-awards/,MSU Denver journalists shine at Mark of Excellence Awards,2024-04-30,null,null
220,metmedia,https://www.mymetmedia.com/from-the-editors-reporting-on-the-difficult-truths/,From the editors: reporting on the difficult truths,2024-04-29,null,null
221,metmedia,https://www.mymetmedia.com/msu-denver-faculty-members-arrested-at-campus-protest/,MSU Denver faculty members arrested at campus protest,2024-04-29,null,null
222,metmedia,https://www.mymetmedia.com/forty-students-faculty-and-community-members-arrested-on-tivoli-quad/,"Forty students, faculty and community members arrested on Tivoli Quad",2024-04-28,null,null
223,metmedia,https://www.mymetmedia.com/police-arrest-40-at-pro-palestinian-encampment-on-auraria-campus/,Police arrest 40 at pro-Palestinian encampment on Auraria Campus,2024-04-27,null,null
224,metmedia,https://www.mymetmedia.com/opinion-even-a-good-master-is-unacceptable/,Opinion: ‘Even a good master is unacceptable’,2024-04-25,null,null
225,metmedia,https://www.mymetmedia.com/michael-bennet-proposes-emit-less-act-of-2024/,Michael Bennet proposes EMIT LESS Act of 2024,2024-04-24,null,null
226,metmedia,https://www.mymetmedia.com/silver-a-poem-by-dakota-king/,Silver – A poem by Dakota King,2024-04-23,null,null
227,metmedia,https://www.mymetmedia.com/from-fighter-pilot-dreams-to-university-presidency/,From fighter pilot dreams to university presidency,2024-04-23,null,null
228,metmedia,https://www.mymetmedia.com/im-nostalgic-episode-3-of-the-rotation/,"I’m nostalgic, Episode 3 of The Rotation",2024-04-22,null,null
229,metmedia,https://www.mymetmedia.com/anecdotes-episode-2-of-the-rotation/,"Anecdotes, Episode 2 of The Rotation",2024-04-22,null,null
230,abilitymediagroup,https://abilitymediagroup.com/f/invisible-chains-what-it%E2%80%99s-like-to-live-with-a-disability,Invisible Chains: What itâ€™s like to live with a disability,2023-06-25,null,null
231,abilitymediagroup,https://abilitymediagroup.com/f/the-power-of-wheelchair-basketball,The power of wheelchair basketball,2023-05-08,null,null
232,abilitymediagroup,https://abilitymediagroup.com/f/caregivers-at-home-for-adults-with-disabilities-arrested,Caregivers at home for adults with disabilities arrested,2023-04-29,null,null
233,abilitymediagroup,https://abilitymediagroup.com/f/disney-move-features-down-syndrome-actor,Disney movie features Down syndrome actor,2023-04-22,null,null
