,publication,is_uni_newspaper,url,article_title,date,author,is_student
1073,capitalnewsservice,0,https://starexponent.com/news/state-regional/generation-alpha-navigates-increased-screen-time-social-media-use/article_60970144-02fc-11ef-9fc9-1764c0189dfe.html,"Generation Alpha navigates increased screen time, social media use",2024-04-29,,
1074,capitalnewsservice,0,https://starexponent.com/news/state-regional/generation-alpha-navigates-increased-screen-time-social-media-use/article_60970144-02fc-11ef-9fc9-1764c0189dfe.html,"Generation Alpha navigates increased screen time, social media use",2024-04-29,,
1075,capitalnewsservice,0,https://starexponent.com/news/state-regional/generation-alpha-navigates-increased-screen-time-social-media-use/article_60970144-02fc-11ef-9fc9-1764c0189dfe.html,"Generation Alpha navigates increased screen time, social media use",2024-04-29,,
1076,capitalnewsservice,0,https://www.timesvirginian.com/news/article_379c9bc4-01b1-11ef-9d3b-8ff3c52cb924.html,Virginia still without major league sports team after arena deal flops,2024-04-25,,
1077,capitalnewsservice,0,https://www.timesvirginian.com/news/article_379c9bc4-01b1-11ef-9d3b-8ff3c52cb924.html,Virginia still without major league sports team after arena deal flops,2024-04-25,,
1078,capitalnewsservice,0,https://www.timesvirginian.com/news/article_379c9bc4-01b1-11ef-9d3b-8ff3c52cb924.html,Virginia still without major league sports team after arena deal flops,2024-04-25,,
1079,capitalnewsservice,0,https://whro.org/news/local-news/46751-debate-continues-on-va-bill-to-legalize-physician-assisted-death,Debate continues on Va. bill to legalize physician-assisted death,2024-04-25,,
1080,capitalnewsservice,0,https://whro.org/news/local-news/46751-debate-continues-on-va-bill-to-legalize-physician-assisted-death,Debate continues on Va. bill to legalize physician-assisted death,2024-04-25,,
1081,capitalnewsservice,0,https://whro.org/news/local-news/46751-debate-continues-on-va-bill-to-legalize-physician-assisted-death,Debate continues on Va. bill to legalize physician-assisted death,2024-04-25,,
1082,capitalnewsservice,0,https://starexponent.com/news/local/lawmakers-reconvene-to-tackle-governor-s-changes-set-budget-special-session-date/article_c5406be2-fe76-11ee-b1eb-2f36bba826f2.html,Lawmakers reconvene to tackle governor’s changes; set budget special session date,2024-04-25,,
1083,capitalnewsservice,0,https://starexponent.com/news/local/lawmakers-reconvene-to-tackle-governor-s-changes-set-budget-special-session-date/article_c5406be2-fe76-11ee-b1eb-2f36bba826f2.html,Lawmakers reconvene to tackle governor’s changes; set budget special session date,2024-04-25,,
1084,capitalnewsservice,0,https://starexponent.com/news/local/lawmakers-reconvene-to-tackle-governor-s-changes-set-budget-special-session-date/article_c5406be2-fe76-11ee-b1eb-2f36bba826f2.html,Lawmakers reconvene to tackle governor’s changes; set budget special session date,2024-04-25,,
1085,capitalnewsservice,0,https://newsvirginian.com/news/state-regional/youngkin-vetoes-bills-to-require-retail-warning-of-invasive-plant-species/article_90486ea6-f2d4-11ee-b5c5-1f497de0285b.html,Youngkin vetoes bills to require retail warning of invasive plant species,2024-04-10,,
1086,capitalnewsservice,0,https://newsvirginian.com/news/state-regional/youngkin-vetoes-bills-to-require-retail-warning-of-invasive-plant-species/article_90486ea6-f2d4-11ee-b5c5-1f497de0285b.html,Youngkin vetoes bills to require retail warning of invasive plant species,2024-04-10,,
1087,capitalnewsservice,0,https://newsvirginian.com/news/state-regional/youngkin-vetoes-bills-to-require-retail-warning-of-invasive-plant-species/article_90486ea6-f2d4-11ee-b5c5-1f497de0285b.html,Youngkin vetoes bills to require retail warning of invasive plant species,2024-04-10,,
1088,capitalnewsservice,0,https://starexponent.com/news/local/wildlife-officials-propose-regulations-to-help-manage-hunter-landowner-conflicts/article_5fb4697a-f207-11ee-917a-4f10d1a4990d.html,"Wildlife officials propose regulations to help manage hunter, landowner conflicts",2024-04-10,,
1089,capitalnewsservice,0,https://starexponent.com/news/local/wildlife-officials-propose-regulations-to-help-manage-hunter-landowner-conflicts/article_5fb4697a-f207-11ee-917a-4f10d1a4990d.html,"Wildlife officials propose regulations to help manage hunter, landowner conflicts",2024-04-10,,
1090,capitalnewsservice,0,https://starexponent.com/news/local/wildlife-officials-propose-regulations-to-help-manage-hunter-landowner-conflicts/article_5fb4697a-f207-11ee-917a-4f10d1a4990d.html,"Wildlife officials propose regulations to help manage hunter, landowner conflicts",2024-04-10,,
1091,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/boston-based-openly-enters-virginia-homeowners-insurance-market/,Boston-based Openly enters Virginia homeowners insurance market,2024-07-29,,
1092,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/what-to-watch-at-the-paris-olympics-on-tuesday-july-30/,"What to watch at the Paris Olympics on Tuesday, July 30",2024-07-29,,
1093,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/the-list-top-10-historic-small-towns-in-the-u-s-from-arizona-to-rhode-island/,"Top 10 historic small towns in the US, from Arizona to Rhode Island",2024-07-29,,
1094,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/potential-tropical-storm-could-take-aim-at-florida-other-areas-of-u-s/,"Potential tropical storm could take aim at Florida, other areas of U.S.",2024-07-29,,
1095,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/recipes-here-are-3-ways-to-make-sangria-for-your-next-summer-gathering/,Recipes: Here are 3 ways to make Sangria for your next summer gathering,2024-07-29,,
1096,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/women-need-more-sleep-than-men-do-studies-say/,"Women need more sleep than men do, studies say",2024-07-29,,
1097,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/olympics-tv-schedule-for-tuesday-july-30/,"Paris Olympics: Here’s what’s on TV on Tuesday, July 30",2024-07-29,,
1098,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/new-era-in-war-on-cancer-29-2-drop-in-death-rates-since-1999/,‘New era’ in war on cancer: 29.2% drop in death rates since 1999,2024-07-29,,
1099,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/5-ways-credit-cards-can-offer-a-break-on-back-to-school-purchases/,5 ways credit cards can offer a break on back-to-school purchases,2024-07-29,,
1100,thevirginian-pilot,0,https://www.pilotonline.com/2024/07/29/gloucester-brewings-10000-national-small-business-grant-will-help-it-reach-more-customers/,"Gloucester Brewing’s $10,000 national small-business grant will help it reach more customers",2024-07-29,,
1101,news7,0,http://www.news7newslinc.net/index.php/around-the-nek/3422-conflict-of-interest-for-h-829,Conflict Of Interest for H.829,2024-04-04,,
1102,news7,0,http://www.news7newslinc.net/index.php/around-the-nek/lyndon/3420-police-advisory-committee-is-back,Police Advisory Committee Is Back,2024-03-21,Oscar Paredes,1
1103,news7,0,http://www.news7newslinc.net/index.php/around-the-nek/lyndon/3419-no-planning-administrator-in-lyndon,No Planning Administrator In Lyndon,2024-03-20,Oscar Paredes,1
1104,news7,0,http://www.news7newslinc.net/index.php/around-the-nek/3418-kesd-budget-not-approved,KESD Budget Not Approved,2024-03-18,,
1105,news7,0,http://www.news7newslinc.net/index.php/around-the-nek/wheelock/3415-sean-cavanaugh,Wheelock Town Meeting Day,2024-03-08,,
1106,news7,0,http://www.news7newslinc.net/index.php/around-the-nek/burke/3416-sean-cavanaugh,Burke Town Meeting Day,2024-03-08,,
1107,news7,0,http://www.news7newslinc.net/index.php/around-the-nek/wheelock/3413-house-burns-down-in-wheelock,House Burns Down in Wheelock,2024-03-07,,
1108,vtdigger,0,https://vtdigger.org/2024/07/29/in-bennington-countys-senate-primary-the-late-dick-sears-remains-on-the-ballot/,"In Bennington County’s Senate primary, the late Dick Sears remains on the ballot",2024-07-29,,
1109,vtdigger,0,https://vtdigger.org/2024/07/29/in-bennington-countys-senate-primary-the-late-dick-sears-remains-on-the-ballot/,"In Bennington County’s Senate primary, the late Dick Sears remains on the ballot",2024-07-29,,
1110,vtdigger,0,https://vtdigger.org/2024/07/29/in-bennington-countys-senate-primary-the-late-dick-sears-remains-on-the-ballot/,"In Bennington County’s Senate primary, the late Dick Sears remains on the ballot",2024-07-29,,
1111,vtdigger,0,https://vtdigger.org/2024/07/29/in-bennington-countys-senate-primary-the-late-dick-sears-remains-on-the-ballot/,"In Bennington County’s Senate primary, the late Dick Sears remains on the ballot",2024-07-29,,
1112,vtdigger,0,https://vtdigger.org/2024/07/29/in-bennington-countys-senate-primary-the-late-dick-sears-remains-on-the-ballot/,"In Bennington County’s Senate primary, the late Dick Sears remains on the ballot",2024-07-29,,
1113,vtdigger,0,https://vtdigger.org/2024/07/29/south-burlington-city-council-bounces-pickleball-solutions/,South Burlington City Council bounces pickleball solutions,2024-07-29,The Other Paper,0
1114,vtdigger,0,https://vtdigger.org/2024/07/29/south-burlington-city-council-bounces-pickleball-solutions/,South Burlington City Council bounces pickleball solutions,2024-07-29,The Other Paper,0
1115,vtdigger,0,https://vtdigger.org/2024/07/29/south-burlington-city-council-bounces-pickleball-solutions/,South Burlington City Council bounces pickleball solutions,2024-07-29,The Other Paper,0
1116,vtdigger,0,https://vtdigger.org/2024/07/29/south-burlington-city-council-bounces-pickleball-solutions/,South Burlington City Council bounces pickleball solutions,2024-07-29,The Other Paper,0
1117,vtdigger,0,https://vtdigger.org/2024/07/29/south-burlington-city-council-bounces-pickleball-solutions/,South Burlington City Council bounces pickleball solutions,2024-07-29,The Other Paper,0
1118,vtdigger,0,https://vtdigger.org/2024/07/28/brazen-bears-rattle-stowe/,Brazen bears rattle Stowe,2024-07-28,,
1119,vtdigger,0,https://vtdigger.org/2024/07/28/brazen-bears-rattle-stowe/,Brazen bears rattle Stowe,2024-07-28,,
1120,vtdigger,0,https://vtdigger.org/2024/07/28/brazen-bears-rattle-stowe/,Brazen bears rattle Stowe,2024-07-28,,
1121,vtdigger,0,https://vtdigger.org/2024/07/28/brazen-bears-rattle-stowe/,Brazen bears rattle Stowe,2024-07-28,,
1122,vtdigger,0,https://vtdigger.org/2024/07/28/brazen-bears-rattle-stowe/,Brazen bears rattle Stowe,2024-07-28,,
1123,vtdigger,0,https://vtdigger.org/2024/07/28/can-a-veteran-journalist-unseat-one-of-three-senators-he-used-to-report-on/,Can a veteran journalist unseat one of three senators he used to report on?,2024-07-28,,
1124,vtdigger,0,https://vtdigger.org/2024/07/28/can-a-veteran-journalist-unseat-one-of-three-senators-he-used-to-report-on/,Can a veteran journalist unseat one of three senators he used to report on?,2024-07-28,,
1125,vtdigger,0,https://vtdigger.org/2024/07/28/can-a-veteran-journalist-unseat-one-of-three-senators-he-used-to-report-on/,Can a veteran journalist unseat one of three senators he used to report on?,2024-07-28,,
1126,vtdigger,0,https://vtdigger.org/2024/07/28/can-a-veteran-journalist-unseat-one-of-three-senators-he-used-to-report-on/,Can a veteran journalist unseat one of three senators he used to report on?,2024-07-28,,
1127,vtdigger,0,https://vtdigger.org/2024/07/28/can-a-veteran-journalist-unseat-one-of-three-senators-he-used-to-report-on/,Can a veteran journalist unseat one of three senators he used to report on?,2024-07-28,,
1128,vtdigger,0,https://vtdigger.org/2024/07/28/as-vermonts-weather-worsens-emergency-communications-arent-reaching-all-of-its-rural-residents/,"As Vermont’s weather worsens, emergency communications aren’t reaching all of its rural residents",2024-07-28,,
1129,vtdigger,0,https://vtdigger.org/2024/07/28/as-vermonts-weather-worsens-emergency-communications-arent-reaching-all-of-its-rural-residents/,"As Vermont’s weather worsens, emergency communications aren’t reaching all of its rural residents",2024-07-28,,
1130,vtdigger,0,https://vtdigger.org/2024/07/28/as-vermonts-weather-worsens-emergency-communications-arent-reaching-all-of-its-rural-residents/,"As Vermont’s weather worsens, emergency communications aren’t reaching all of its rural residents",2024-07-28,,
1131,vtdigger,0,https://vtdigger.org/2024/07/28/as-vermonts-weather-worsens-emergency-communications-arent-reaching-all-of-its-rural-residents/,"As Vermont’s weather worsens, emergency communications aren’t reaching all of its rural residents",2024-07-28,,
1132,vtdigger,0,https://vtdigger.org/2024/07/28/as-vermonts-weather-worsens-emergency-communications-arent-reaching-all-of-its-rural-residents/,"As Vermont’s weather worsens, emergency communications aren’t reaching all of its rural residents",2024-07-28,,
1133,vtdigger,0,https://vtdigger.org/2024/07/28/young-writers-project-a-best-friend/,Young Writers Project: ‘A best friend’,2024-07-28,,
1134,vtdigger,0,https://vtdigger.org/2024/07/28/young-writers-project-a-best-friend/,Young Writers Project: ‘A best friend’,2024-07-28,,
1135,vtdigger,0,https://vtdigger.org/2024/07/28/young-writers-project-a-best-friend/,Young Writers Project: ‘A best friend’,2024-07-28,,
1136,vtdigger,0,https://vtdigger.org/2024/07/28/young-writers-project-a-best-friend/,Young Writers Project: ‘A best friend’,2024-07-28,,
1137,vtdigger,0,https://vtdigger.org/2024/07/28/young-writers-project-a-best-friend/,Young Writers Project: ‘A best friend’,2024-07-28,,
1138,vtdigger,0,https://vtdigger.org/2024/07/26/waterbury-residents-looked-to-fema-buyouts-after-last-years-floods-theyve-heard-nothing-for-months/,Waterbury residents looked to FEMA buyouts after last year’s floods. They’ve heard nothing for months,2024-07-26,,
1139,vtdigger,0,https://vtdigger.org/2024/07/26/waterbury-residents-looked-to-fema-buyouts-after-last-years-floods-theyve-heard-nothing-for-months/,Waterbury residents looked to FEMA buyouts after last year’s floods. They’ve heard nothing for months,2024-07-26,,
1140,vtdigger,0,https://vtdigger.org/2024/07/26/waterbury-residents-looked-to-fema-buyouts-after-last-years-floods-theyve-heard-nothing-for-months/,Waterbury residents looked to FEMA buyouts after last year’s floods. They’ve heard nothing for months,2024-07-26,,
1141,vtdigger,0,https://vtdigger.org/2024/07/26/waterbury-residents-looked-to-fema-buyouts-after-last-years-floods-theyve-heard-nothing-for-months/,Waterbury residents looked to FEMA buyouts after last year’s floods. They’ve heard nothing for months,2024-07-26,,
1142,vtdigger,0,https://vtdigger.org/2024/07/26/waterbury-residents-looked-to-fema-buyouts-after-last-years-floods-theyve-heard-nothing-for-months/,Waterbury residents looked to FEMA buyouts after last year’s floods. They’ve heard nothing for months,2024-07-26,,
1143,vtdigger,0,https://vtdigger.org/2024/07/26/at-a-quiet-craftsbury-pond-rowers-become-olympians/,"At a quiet Craftsbury pond, rowers become Olympians",2024-07-26,,
1144,vtdigger,0,https://vtdigger.org/2024/07/26/at-a-quiet-craftsbury-pond-rowers-become-olympians/,"At a quiet Craftsbury pond, rowers become Olympians",2024-07-26,,
1145,vtdigger,0,https://vtdigger.org/2024/07/26/at-a-quiet-craftsbury-pond-rowers-become-olympians/,"At a quiet Craftsbury pond, rowers become Olympians",2024-07-26,,
1146,vtdigger,0,https://vtdigger.org/2024/07/26/at-a-quiet-craftsbury-pond-rowers-become-olympians/,"At a quiet Craftsbury pond, rowers become Olympians",2024-07-26,,
1147,vtdigger,0,https://vtdigger.org/2024/07/26/at-a-quiet-craftsbury-pond-rowers-become-olympians/,"At a quiet Craftsbury pond, rowers become Olympians",2024-07-26,,
1148,vtdigger,0,https://vtdigger.org/2024/07/26/uvm-medical-center-wins-approval-to-buy-fanny-allen-campus/,UVM Medical Center wins approval to buy Fanny Allen Campus,2024-07-26,,
